991791,1121336
991791,1165327
991877,1035108
991877,1035132
991877,1035144
991877,1035156
991877,1050841
991877,1050869
991877,1051087
991877,1051152
991877,1053094
991877,1062224
991877,1075758
991877,1075809
991877,1075821
991877,1075874
991877,1078616
991877,1080122
991877,1080492
991877,1081518
991877,1081933
991877,1082532
991877,1083005
991877,1083283
991877,1083293
991877,1083680
991877,1085321
991877,1122348
991877,1122372
991877,1143541
991877,1145305
991877,ID
991877,1165000
991877,1437809
991877,1437934
991877,1438309
991877,1458237
991877,1458239
991877,1458241
991877,1458243
991877,1458245
991877,1458247
991877,1458249
991877,1458251
991877,1458253
991877,1458280
991877,1458282
991877,1458284
991877,1458286
991877,1458288
991877,1458290
991877,1458292
991877,1458294
991877,1458296
991877,1458323
991877,1458325
991877,1458327
991877,1458329
991877,1458331
991877,1458333
991877,1458335
991877,1458337
991877,1458339
991877,1458366
991877,1458368
991877,1458370
991877,1458372
991877,1458374
991877,1458376
991877,1458378
991877,1458380
991877,1458382
991878,1012143
991878,1012820
991878,1036034
991878,1036524
991878,1036754
991878,1047829
991878,1049150
991878,1049191
991878,1049977
991878,1049979
991878,1050023
991878,1050755
991878,1050784
991878,1050841
991878,1050869
991878,1051087
991878,1051152
991878,1062224
991878,1073988
991878,1074353
991878,1074978
991878,1078616
991878,1078907
991878,1122348
991878,1122386
991878,ID
991878,1458323
991878,1458325
991878,1458327
991878,1458329
991878,1458331
991878,1458333
991878,1458335
991878,1458337
991878,1458366
991878,1458368
991878,1458370
991878,1458372
991878,1458374
991878,1458376
991878,1458378
991878,1458380
991878,1458382
992034,1035108
992034,1035132
992034,1035144
992034,1035156
992034,1050841
992034,1050869
992034,1051087
992034,1051152
992034,1053094
992034,1062224
992034,1075758
992034,1075809
992034,1075821
992034,1075874
992034,1078616
992034,1080122
992034,1080492
992034,1081518
992034,1081933
992034,1082532
992034,1083005
992034,1083283
992034,1083293
992034,1083680
992034,1085321
992034,1122348
992034,1122372
992034,1143541
992034,1145305
992034,ID
992034,1165000
992034,1437809
992034,1437934
992034,1438309
992034,1458237
992034,1458239
992034,1458241
992034,1458243
992034,1458245
992034,1458247
992034,1458249
992034,1458251
992034,1458253
992034,1458280
992034,1458282
992034,1458284
992034,1458286
992034,1458288
992034,1458290
992034,1458292
992034,1458294
992034,1458296
992034,1458323
992034,1458325
992034,1458327
992034,1458329
992034,1458331
992034,1458333
992034,1458335
992034,1458337
992034,1458339
992034,1458366
992034,1458368
992034,1458370
992034,1458372
992034,1458374
992034,1458376
992034,1458378
992034,1458380
992034,1458382
992398,1050841
992398,1050869
992398,1051087
992398,1051152
992398,1053094
992398,1062224
992398,1078616
992398,1122348
992398,ID
992398,1165000
992398,1437809
992398,1437934
992398,1438309
992398,1458237
992398,1458239
992398,1458241
992398,1458243
992398,1458245
992398,1458247
992398,1458249
992398,1458251
992398,1458253
992398,1458280
992398,1458282
992398,1458284
992398,1458286
992398,1458288
992398,1458290
992398,1458292
992398,1458294
992398,1458296
992398,1458323
992398,1458325
992398,1458327
992398,1458329
992398,1458331
992398,1458333
992398,1458335
992398,1458337
992398,1458339
992398,1458366
992398,1458368
992398,1458370
992398,1458372
992398,1458374
992398,1458376
992398,1458378
992398,1458380
992398,1458382
992754,993750
992754,995842
992754,995844
992754,998043
992754,998054
992754,1002540
992754,1003858
992754,1004675
992754,1009962
992754,1013264
992754,1014287
992754,1014289
992754,1014290
992754,1014292
992754,1014729
992754,1014746
992754,1014790
992754,1021291
992754,1021573
992754,1024464
992754,1025117
992754,1025703
992754,1026190
992754,1027255
992754,1029947
992754,1029959
992754,1036941
992754,1037522
992754,1037662
992754,1039413
992754,1039688
992754,1044814
992754,1045009
992754,1053094
992754,1054172
992754,1054308
992754,1054491
992754,1056021
992754,1056088
992754,1056226
992754,1056606
992754,1056647
992754,1057376
992754,1057499
992754,1057613
992754,1057790
992754,1057886
992754,1058166
992754,1058403
992754,1058511
992754,1058645
992754,1058861
992754,1059351
992754,1059393
992754,1073672
992754,1075150
992754,1084798
992754,1084814
992754,1084915
992754,1085022
992754,1085035
992754,1086166
992754,1086470
992754,1087269
992754,1087307
992754,1087520
992754,1087541
992754,1096323
992754,1096628
992754,1096764
992754,1096832
992754,1096885
992754,1098522
992754,1098976
992754,1099118
992754,1099166
992754,1099799
992754,1100033
992754,1101330
992754,1101862
992754,1122393
993261,993750
993261,995842
993261,995844
993261,998043
993261,998054
993261,1000980
993261,1001265
993261,1002540
993261,1003858
993261,1004675
993261,1009962
993261,1013264
993261,1014287
993261,1014289
993261,1014290
993261,1014292
993261,1014729
993261,1014746
993261,1021291
993261,1021573
993261,1024464
993261,1025117
993261,1025703
993261,1026190
993261,1027255
993261,1029947
993261,1036941
993261,1037522
993261,1037662
993261,1053094
993261,1054172
993261,1054308
993261,1054491
993261,1056021
993261,1056088
993261,1056226
993261,1056606
993261,1056647
993261,1057376
993261,1057499
993261,1057613
993261,1057790
993261,1057886
993261,1058166
993261,1058403
993261,1058511
993261,1058645
993261,1058861
993261,1059351
993261,1059393
993261,1073672
993261,1075150
993261,1085022
993261,1085035
993261,1086470
993261,1087269
993261,1087307
993261,1087520
993261,1087541
993261,1096323
993261,1096628
993261,1096832
993261,1096885
993261,1098522
993261,1098976
993261,1099118
993261,1099166
993261,1099799
993261,1100033
993261,1101330
993261,1101862
993261,1122393
993554,1005554
993554,1010243
993554,1010293
993554,1010304
993554,1010315
993554,1010326
993554,1010494
993554,1010555
993554,1010568
993554,1456050
993554,1456052
993554,1456054
993554,1456056
993554,1456058
993554,1456080
993554,1456082
993554,1456084
993750,1002391
993750,1003359
993750,1004588
993750,1010112
993750,1010568
993750,1013235
993750,1029636
993750,1029819
993750,1030301
993750,1030426
993750,1030537
993750,1032523
993750,1036896
993750,1037384
993750,1040730
993750,1043255
993750,1053767
993750,1054790
993750,1054824
993750,1055024
993750,1055861
993750,1084874
993750,1086176
994071,997584
994071,997595
994071,1000980
994071,1001265
994071,1003359
994071,1004588
994071,1029819
994071,1029947
994071,1029959
994071,1030537
994071,1039413
994071,1039688
994071,1040730
994071,1043255
994071,1044814
994071,1045009
994071,1053094
994071,1054172
994071,1054308
994071,1054491
994071,1054790
994071,1054824
994071,1055024
994071,1073672
994071,1075150
994071,1084798
994071,1084814
994071,1084874
994071,1086166
994071,1086176
994071,1122393
994345,1000980
994345,1001265
994345,1003359
994345,1004588
994345,1029947
994345,1035780
994345,1036034
994345,1036465
994345,1036524
994345,1036754
994345,1036896
994345,1047829
994345,1048144
994345,1049191
994345,1049979
994345,1050023
994345,1053094
994345,1053767
994345,1054172
994345,1054308
994345,1054491
994345,1054790
994345,1054824
994345,1055024
994345,1073672
994345,1073988
994345,1074353
994345,1074978
994345,1075150
994345,1075219
994345,1085347
994345,1122393
994555,1000980
994555,1001265
994555,1003359
994555,1004588
994555,1029947
994555,1053094
994555,1054172
994555,1054308
994555,1054491
994555,1054790
994555,1054824
994555,1055024
994555,1073672
994555,1075150
994555,1122393
995135,1012143
995135,1012820
995135,1034654
995135,1034856
995135,1035108
995135,1035120
995135,1035132
995135,1035144
995135,1035156
995135,1036034
995135,1036465
995135,1036524
995135,1036754
995135,1047829
995135,1049150
995135,1049191
995135,1049977
995135,1049979
995135,1050023
995135,1050755
995135,1050784
995135,1050841
995135,1050869
995135,1051087
995135,1051152
995135,1062224
995135,1073988
995135,1074353
995135,1074767
995135,1074978
995135,1075150
995135,1075219
995135,1075515
995135,1075758
995135,1075797
995135,1075809
995135,1075821
995135,1075874
995135,1078616
995135,1078907
995135,1080122
995135,1080492
995135,1081518
995135,1081933
995135,1082532
995135,1083005
995135,1083283
995135,1083293
995135,1083680
995135,1084553
995135,1085321
995135,1085334
995135,1085347
995135,1122326
995135,1122348
995135,1122365
995135,1122372
995135,1122379
995135,1122386
995135,1143541
995135,1145305
995135,1152121
995135,ID
995135,1165000
995135,1458323
995135,1458325
995135,1458327
995135,1458329
995135,1458331
995135,1458333
995135,1458335
995135,1458337
995135,1458366
995135,1458368
995135,1458370
995135,1458372
995135,1458374
995135,1458376
995135,1458378
995135,1458380
995135,1458382
995137,1011410
995137,1012820
995137,1034654
995137,1034856
995137,1035108
995137,1035120
995137,1035132
995137,1035144
995137,1035156
995137,1036034
995137,1036465
995137,1036524
995137,1036754
995137,1047829
995137,1049150
995137,1049191
995137,1049977
995137,1049979
995137,1050023
995137,1050755
995137,1050784
995137,1050841
995137,1050869
995137,1051087
995137,1051152
995137,1062224
995137,1073988
995137,1074353
995137,1074767
995137,1074978
995137,1075150
995137,1075219
995137,1075515
995137,1075758
995137,1075797
995137,1075809
995137,1075821
995137,1075874
995137,1078616
995137,1078907
995137,1080122
995137,1080492
995137,1081518
995137,1081933
995137,1082532
995137,1083005
995137,1083283
995137,1083293
995137,1083680
995137,1084553
995137,1085321
995137,1085334
995137,1085347
995137,1122326
995137,1122348
995137,1122365
995137,1122372
995137,1122386
995137,1152121
995137,1429894
995137,1431947
995137,1437809
995137,1437934
995137,1438006
995137,1438008
995137,1438309
995137,1441587
995137,1458192
995137,1458194
995137,1458198
995137,1458237
995137,1458239
995137,1458241
995137,1458243
995137,1458245
995137,1458247
995137,1458249
995137,1458251
995137,1458253
995137,1458280
995137,1458282
995137,1458284
995137,1458286
995137,1458288
995137,1458290
995137,1458292
995137,1458294
995137,1458296
995137,1458323
995137,1458325
995137,1458327
995137,1458329
995137,1458331
995137,1458333
995137,1458335
995137,1458337
995137,1458339
995139,1034654
995139,1034856
995139,1035108
995139,1035132
995139,1035144
995139,1035156
995139,1036754
995139,1047829
995139,1049150
995139,1049191
995139,1049977
995139,1049979
995139,1050023
995139,1050841
995139,1050869
995139,1051087
995139,1051152
995139,1062224
995139,1074767
995139,1075515
995139,1075758
995139,1075809
995139,1075821
995139,1075874
995139,1078616
995139,1080122
995139,1080492
995139,1081518
995139,1081933
995139,1082532
995139,1083005
995139,1083283
995139,1083293
995139,1083680
995139,1084553
995139,1085321
995139,1085334
995139,1085347
995139,1122348
995139,1122372
995139,1122386
995139,1429894
995139,1431947
995139,1437809
995139,1437934
995139,1438309
995139,1458192
995139,1458194
995139,1458198
995139,1458237
995139,1458239
995139,1458241
995139,1458243
995139,1458245
995139,1458247
995139,1458249
995139,1458251
995139,1458253
995139,1458280
995139,1458282
995139,1458284
995139,1458286
995139,1458288
995139,1458290
995139,1458292
995139,1458294
995139,1458296
995139,1458323
995139,1458325
995139,1458327
995139,1458329
995139,1458331
995139,1458333
995139,1458335
995139,1458337
995139,1458339
995141,1012143
995141,1012820
995141,1034654
995141,1034856
995141,1035108
995141,1035120
995141,1035132
995141,1035144
995141,1035156
995141,1036034
995141,1036465
995141,1036524
995141,1036754
995141,1047829
995141,1049150
995141,1049191
995141,1049977
995141,1049979
995141,1050023
995141,1050755
995141,1050784
995141,1050841
995141,1050869
995141,1051087
995141,1051152
995141,1062224
995141,1073988
995141,1074353
995141,1074767
995141,1074978
995141,1075150
995141,1075219
995141,1075515
995141,1075758
995141,1075797
995141,1075809
995141,1075821
995141,1075874
995141,1078616
995141,1078907
995141,1080122
995141,1080492
995141,1081518
995141,1081933
995141,1082532
995141,1083005
995141,1083283
995141,1083293
995141,1083680
995141,1084553
995141,1085321
995141,1085334
995141,1085347
995141,1122326
995141,1122348
995141,1122365
995141,1122372
995141,1122379
995141,1122386
995143,1012143
995143,1012820
995143,1035108
995143,1035120
995143,1035132
995143,1035144
995143,1035156
995143,1050755
995143,1050784
995143,1050841
995143,1050869
995143,1051087
995143,1051152
995143,1062224
995143,1075150
995143,1075758
995143,1075797
995143,1075809
995143,1075821
995143,1075874
995143,1078616
995143,1078907
995143,1080122
995143,1080492
995143,1081518
995143,1081933
995143,1082532
995143,1083005
995143,1083283
995143,1083293
995143,1083680
995143,1085321
995143,1122348
995143,1122365
995143,1122372
995143,1122379
995145,1012143
995145,1012820
995145,1035108
995145,1035120
995145,1035132
995145,1035144
995145,1035156
995145,1050755
995145,1050784
995145,1050841
995145,1050869
995145,1051087
995145,1051152
995145,1053094
995145,1062224
995145,1075150
995145,1075758
995145,1075797
995145,1075809
995145,1075821
995145,1075874
995145,1078616
995145,1078907
995145,1080122
995145,1080492
995145,1081518
995145,1081933
995145,1082532
995145,1083005
995145,1083283
995145,1083293
995145,1083680
995145,1085321
995145,1122348
995145,1122365
995145,1122372
995145,1122379
995439,1040730
995439,1043255
995439,1053094
995439,1055024
995439,1073672
995439,1075150
995439,1122393
995837,1013235
995837,1035780
995837,1036896
995837,1040520
995837,1040730
995837,1042664
995837,1043255
995837,1048144
995837,1053094
995837,1053767
995837,1055024
995837,1073398
995837,1073672
995837,1122393
995840,1013235
995840,1035780
995840,1036896
995840,1040520
995840,1040730
995840,1042664
995840,1043255
995840,1048144
995840,1053094
995840,1053767
995840,1055024
995840,1073398
995840,1073672
995840,1122393
995842,1002391
995842,1003359
995842,1004588
995842,1005554
995842,1010112
995842,1010304
995842,1010315
995842,1010326
995842,1010337
995842,1010348
995842,1010568
995842,1010581
995842,1010594
995842,1010609
995842,1010622
995842,1013235
995842,1029636
995842,1029819
995842,1030301
995842,1030426
995842,1030537
995842,1032523
995842,1036896
995842,1037384
995842,1040730
995842,1043255
995842,1053767
995842,1054790
995842,1054824
995842,1055024
995842,1055861
995842,1084874
995842,1086176
995844,1002391
995844,1003359
995844,1004588
995844,1005554
995844,1010112
995844,1010304
995844,1010315
995844,1010326
995844,1010337
995844,1010348
995844,1010568
995844,1010581
995844,1010594
995844,1010609
995844,1010622
995844,1013235
995844,1029636
995844,1029819
995844,1030301
995844,1030426
995844,1030537
995844,1032523
995844,1036896
995844,1037384
995844,1040730
995844,1043255
995844,1053767
995844,1054790
995844,1054824
995844,1055024
995844,1055861
995844,1084874
995844,1086176
995846,1005554
995846,1010243
995846,1010293
995846,1010304
995846,1010315
995846,1010326
995846,1010337
995846,1010348
995846,1010494
995846,1010555
995846,1010568
995846,1010581
995846,1010594
995846,1010609
995846,1010622
995846,1035780
995848,1005554
995848,1010243
995848,1010293
995848,1010304
995848,1010337
995848,1010348
995848,1010494
995848,1010555
995848,1010568
995848,1010609
995848,1010622
995850,998098
995850,998109
995850,1005554
995850,1010243
995850,1010293
995850,1010304
995850,1010337
995850,1010348
995850,1010494
995850,1010555
995850,1010568
995850,1010609
995850,1010622
995850,1014577
995850,1014671
995850,1022147
995850,1023696
995850,1023881
995850,1023926
995850,1027875
995850,1028753
995850,1056949
995850,1057016
995850,1059465
995850,1059680
995850,1060132
995850,1085089
995850,1085102
995850,1087879
995850,1088033
995850,1120002
995850,1120004
995850,1120006
995850,1120010
995850,1120030
995850,1283228
995850,1289251
995850,1289399
995850,1290208
995850,1290403
995850,1290558
995850,1290752
995850,1290754
995850,1290756
995850,1290768
995850,1290770
995850,1290772
995850,1290782
995850,1290784
995850,1290786
995850,1290796
995850,1290798
995850,1290800
995850,1290810
995850,1290812
995850,1290814
995850,1290826
995850,1290828
995850,1290830
995850,1454722
995850,1454889
995850,1454944
995850,1454946
995850,1455084
995850,1455123
995850,1455202
995850,1455256
995850,1455258
995850,1455260
995850,1455262
995850,1455285
995850,1455287
995850,1455289
995850,1455291
995850,1455314
995850,1455316
995850,1455427
995850,1455429
995850,1455431
995850,1455433
995850,1455435
995850,1455437
995850,1455439
995850,1455441
995850,1455443
995850,1501013
995850,1501021
995850,ID
995850,ID
995850,ID
995850,ID
995850,1544098
995850,1544129
995850,1544159
995850,1544210
995850,1549442
995850,1549560
995850,1549603
995850,1549650
995850,1592925
995850,1619261
995852,998087
995852,1005554
995852,1010243
995852,1010293
995852,1010304
995852,1010315
995852,1010326
995852,1010494
995852,1010555
995852,1010568
995852,1010581
995852,1010594
995852,1014684
995852,1085074
995852,1120000
995852,1312120
995852,1472894
995854,998087
995854,1005554
995854,1010243
995854,1010293
995854,1010304
995854,1010315
995854,1010326
995854,1010494
995854,1010555
995854,1010568
995854,1010581
995854,1010594
995854,1014684
995854,1085074
995854,1120000
995854,1312120
995854,1472894
996399,1012143
996399,1012820
996399,1036034
996399,1036524
996399,1036754
996399,1047829
996399,1049150
996399,1049191
996399,1049977
996399,1049979
996399,1050023
996399,1050755
996399,1050784
996399,1050841
996399,1050869
996399,1051087
996399,1051152
996399,1062224
996399,1073988
996399,1074353
996399,1074978
996399,1078616
996399,1078907
996399,1122348
996399,1122386
996399,ID
996399,1165000
996399,1458323
996399,1458325
996399,1458327
996399,1458329
996399,1458331
996399,1458333
996399,1458335
996399,1458337
996399,1458366
996399,1458368
996399,1458370
996399,1458372
996399,1458374
996399,1458376
996399,1458378
996399,1458380
996399,1458382
997148,1011410
997148,1012820
997148,1036034
997148,1036524
997148,1036754
997148,1047829
997148,1049150
997148,1049191
997148,1049977
997148,1049979
997148,1050023
997148,1050755
997148,1050784
997148,1050841
997148,1050869
997148,1051087
997148,1051152
997148,1062224
997148,1073988
997148,1074353
997148,1074978
997148,1078616
997148,1078907
997148,1122348
997148,1122386
997148,1437809
997148,1437934
997148,1438006
997148,1438008
997148,1438309
997148,1441587
997148,1458192
997148,1458194
997148,1458198
997148,1458237
997148,1458239
997148,1458241
997148,1458243
997148,1458245
997148,1458247
997148,1458249
997148,1458251
997148,1458253
997148,1458280
997148,1458282
997148,1458284
997148,1458286
997148,1458288
997148,1458290
997148,1458292
997148,1458294
997148,1458296
997148,1458323
997148,1458325
997148,1458327
997148,1458329
997148,1458331
997148,1458333
997148,1458335
997148,1458337
997148,1458339
997159,1036754
997159,1047829
997159,1049150
997159,1049191
997159,1049977
997159,1049979
997159,1050023
997159,1050841
997159,1050869
997159,1051087
997159,1051152
997159,1062224
997159,1078616
997159,1122348
997159,1122386
997159,1437809
997159,1437934
997159,1438309
997159,1458192
997159,1458194
997159,1458198
997159,1458237
997159,1458239
997159,1458241
997159,1458243
997159,1458245
997159,1458247
997159,1458249
997159,1458251
997159,1458253
997159,1458280
997159,1458282
997159,1458284
997159,1458286
997159,1458288
997159,1458290
997159,1458292
997159,1458294
997159,1458296
997159,1458323
997159,1458325
997159,1458327
997159,1458329
997159,1458331
997159,1458333
997159,1458335
997159,1458337
997159,1458339
997170,1011410
997170,1012143
997170,1012820
997170,1036034
997170,1036524
997170,1036754
997170,1047829
997170,1049150
997170,1049191
997170,1049977
997170,1049979
997170,1050023
997170,1050755
997170,1050784
997170,1050841
997170,1050869
997170,1051087
997170,1051152
997170,1062224
997170,1073988
997170,1074353
997170,1074978
997170,1078616
997170,1078907
997170,1122386
997170,1437809
997170,1437934
997170,1438006
997170,1438008
997170,1438309
997170,1441587
997170,1458192
997170,1458194
997170,1458198
997170,1458237
997170,1458239
997170,1458241
997170,1458243
997170,1458245
997170,1458247
997170,1458249
997170,1458251
997170,1458253
997170,1458280
997170,1458282
997170,1458284
997170,1458286
997170,1458288
997170,1458290
997170,1458292
997170,1458294
997170,1458296
997170,1458323
997170,1458325
997170,1458327
997170,1458329
997170,1458331
997170,1458333
997170,1458335
997170,1458337
997170,1458339
997181,1012143
997181,1012820
997181,1050755
997181,1050784
997181,1050841
997181,1050869
997181,1051087
997181,1051152
997181,1062224
997181,1078616
997181,1078907
997181,1122348
997229,1012143
997229,1012820
997229,1050755
997229,1050784
997229,1050841
997229,1050869
997229,1051087
997229,1051152
997229,1053094
997229,1062224
997229,1078616
997229,1078907
997229,1122348
997514,1002391
997514,1053094
997514,1055024
997514,1055629
997514,1055738
997514,1055861
997514,1073672
997514,1075150
997514,1122393
997573,1002391
997573,1004257
997573,1004408
997573,1035780
997573,1036034
997573,1036465
997573,1036524
997573,1036754
997573,1036896
997573,1040520
997573,1040730
997573,1042664
997573,1043255
997573,1047829
997573,1048144
997573,1049191
997573,1049979
997573,1050023
997573,1053094
997573,1053767
997573,1055024
997573,1055629
997573,1055738
997573,1055861
997573,1073672
997573,1073988
997573,1074353
997573,1074978
997573,1075150
997573,1075219
997573,1085347
997573,1122393
997584,1002391
997584,1002722
997584,1035780
997584,1036896
997584,1037384
997584,1048144
997584,1048612
997584,1053094
997584,1053767
997584,1055024
997584,1055629
997584,1055738
997584,1055861
997584,1073398
997584,1073672
997584,1122393
997595,1001537
997595,1002722
997595,1035780
997595,1036896
997595,1037384
997595,1048144
997595,1048612
997595,1053094
997595,1053767
997595,1055024
997595,1055629
997595,1055738
997595,1055861
997595,1073398
997595,1073672
997595,1122393
998043,1002391
998043,1003359
998043,1004257
998043,1004588
998043,1005554
998043,1010112
998043,1010304
998043,1010315
998043,1010326
998043,1010337
998043,1010348
998043,1013235
998043,1015683
998043,1029636
998043,1030301
998043,1030426
998043,1030537
998043,1032523
998043,1036896
998043,1037384
998043,1040730
998043,1043255
998043,1053767
998043,1054724
998043,1054790
998043,1054824
998043,1055024
998043,1055861
998043,1084874
998043,1086176
998054,1002391
998054,1003359
998054,1004257
998054,1004588
998054,1005554
998054,1010112
998054,1010304
998054,1010315
998054,1010326
998054,1010337
998054,1010348
998054,1013235
998054,1015683
998054,1029636
998054,1030301
998054,1030426
998054,1030537
998054,1032523
998054,1036896
998054,1037384
998054,1040730
998054,1043255
998054,1053767
998054,1054724
998054,1054790
998054,1054824
998054,1055024
998054,1055861
998054,1084874
998054,1086176
998065,1005554
998065,1010243
998065,1010293
998065,1010304
998065,1010315
998065,1010326
998065,1010337
998065,1010348
998065,1015683
998065,1035780
998076,1005554
998076,1010243
998076,1010293
998076,1010304
998076,1010337
998076,1010348
998076,1015683
998087,1005554
998087,1010243
998087,1010293
998087,1010304
998087,1010337
998087,1010348
998087,1014300
998087,1014302
998087,1014577
998087,1015683
998087,1016144
998087,1016280
998087,1017460
998087,1017808
998087,1018159
998087,1018777
998087,1023881
998087,1023926
998087,1027875
998087,1056807
998087,1056835
998087,1056868
998087,1056949
998087,1057016
998087,1059465
998087,1059680
998087,1060132
998087,1061040
998087,1119153
998087,1119155
998087,1119157
998087,1120010
998087,1121328
998087,1121329
998087,1278375
998087,1278414
998087,1278436
998087,1278438
998087,1278455
998087,1278526
998087,1278584
998087,1278618
998087,1279371
998087,1279559
998087,1279648
998087,1279746
998087,1288342
998087,1288593
998087,1289251
998087,1289399
998087,1290208
998087,1290558
998087,1290752
998087,1290756
998087,1290768
998087,1290772
998087,1290782
998087,1290786
998087,1290796
998087,1290800
998087,1290810
998087,1290814
998087,1290826
998087,1290830
998087,1312514
998087,1313012
998087,1313446
998087,1318798
998087,1446592
998087,1455202
998087,1455256
998087,1455258
998087,1455260
998087,1455262
998087,1455285
998087,1455287
998087,1455289
998087,1455291
998087,1455314
998087,1455316
998087,1455435
998087,1455437
998087,1455439
998087,1455441
998087,1455443
998087,1501013
998087,1501021
998087,1502413
998087,1511596
998087,ID
998087,1544129
998087,1549603
998087,1549650
998098,1005554
998098,1010243
998098,1010293
998098,1010304
998098,1010315
998098,1010326
998098,1014298
998098,1015887
998098,1018946
998098,1056776
998098,1119151
998098,1278550
998098,1318307
998098,1318657
998098,1318976
998098,1319246
998098,1322465
998098,1325954
998098,1456084
998109,1005554
998109,1010243
998109,1010293
998109,1010304
998109,1010315
998109,1010326
998109,1014298
998109,1015887
998109,1018946
998109,1056776
998109,1119151
998109,1278550
998109,1318307
998109,1318657
998109,1318976
998109,1319246
998109,1322465
998109,1325954
998109,1456084
998880,1012143
998880,1012820
998880,1034654
998880,1034856
998880,1035108
998880,1035120
998880,1035132
998880,1035144
998880,1035156
998880,1036034
998880,1036465
998880,1036524
998880,1036754
998880,1047829
998880,1049150
998880,1049191
998880,1049977
998880,1049979
998880,1050023
998880,1050755
998880,1050784
998880,1050841
998880,1050869
998880,1051087
998880,1051152
998880,1062224
998880,1073988
998880,1074353
998880,1074767
998880,1074978
998880,1075150
998880,1075219
998880,1075515
998880,1075758
998880,1075797
998880,1075809
998880,1075821
998880,1075874
998880,1078616
998880,1078907
998880,1080122
998880,1080492
998880,1081518
998880,1081933
998880,1082532
998880,1083005
998880,1083283
998880,1083293
998880,1083680
998880,1084553
998880,1085321
998880,1085334
998880,1085347
998880,1122326
998880,1122348
998880,1122365
998880,1122372
998880,1122379
998880,1122386
998880,1143541
998880,1145305
998880,1152121
998880,ID
998880,1165000
998880,1458323
998880,1458325
998880,1458327
998880,1458329
998880,1458331
998880,1458333
998880,1458335
998880,1458337
998880,1458366
998880,1458368
998880,1458370
998880,1458372
998880,1458374
998880,1458376
998880,1458378
998880,1458380
998880,1458382
1000243,1012143
1000243,1012820
1000243,1036034
1000243,1036524
1000243,1036754
1000243,1047829
1000243,1049150
1000243,1049191
1000243,1049977
1000243,1049979
1000243,1050023
1000243,1050755
1000243,1050784
1000243,1050841
1000243,1050869
1000243,1051087
1000243,1051152
1000243,1062224
1000243,1073988
1000243,1074353
1000243,1074978
1000243,1078616
1000243,1078907
1000243,1122348
1000243,1122386
1000243,ID
1000243,1165000
1000243,1458323
1000243,1458325
1000243,1458327
1000243,1458329
1000243,1458331
1000243,1458333
1000243,1458335
1000243,1458337
1000243,1458366
1000243,1458368
1000243,1458370
1000243,1458372
1000243,1458374
1000243,1458376
1000243,1458378
1000243,1458380
1000243,1458382
1000895,1011410
1000895,1012820
1000895,1034654
1000895,1034856
1000895,1035108
1000895,1035120
1000895,1035132
1000895,1035144
1000895,1035156
1000895,1036034
1000895,1036465
1000895,1036524
1000895,1036754
1000895,1047829
1000895,1049150
1000895,1049191
1000895,1049977
1000895,1049979
1000895,1050023
1000895,1050755
1000895,1050784
1000895,1050841
1000895,1050869
1000895,1051087
1000895,1051152
1000895,1062224
1000895,1073988
1000895,1074353
1000895,1074767
1000895,1074978
1000895,1075150
1000895,1075219
1000895,1075515
1000895,1075758
1000895,1075797
1000895,1075809
1000895,1075821
